Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: accountName,Spreadsheet: postText,Spreadsheet: postImage,Spreadsheet: accountimage,Spreadsheet: commentnum,Spreadsheet: sharenum,Spreadsheet: reactionum,Spreadsheet: like,Spreadsheet: heart,Spreadsheet: laugh,Spreadsheet: surprise,Spreadsheet: sad,Spreadsheet: disgust,Spreadsheet: angry,Spreadsheet: commentacc1,Spreadsheet: comment1,Spreadsheet: item,Spreadsheet: randomise,Spreadsheet: type
10,1758799211819,25/09/2025 11:20:11,1758799211819,1,25/09/2025 12:20:11,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,4,post_single,Screen 1,yruilm,1,action,heart,14459.100000000006,14459.100000000006,14467.899999997026,14459.100000000006,14459.100000000006,14467.899999997026,1,8.799999997019768,0,react,Social Media,Social Media,1,object-19,post_single,natgeo,"Photo by @chrisburkard | Russia's remote, volcanic Kuril Islands sit along the Pacific Ring of Fire where runoff from the land creates dramatic color shifts in the water. The vibrant patterns are caused by suspended minerals and silt, constantly reshaped by tides and wind. In a region defined by isolation and tectonic unrest, even the ocean becomes a canvas of motion and change.",natgeo.png,natgoeID.png,45,98,30,3,22,,5,,,,gzh43_bristol,"Real, or AI??",natgeo,1,filler
11,1758799214310,25/09/2025 11:20:14,1758799214310,1,25/09/2025 12:20:14,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,4,post_single,Screen 1,yruilm,1,continue,,16957.699999999997,16941,16957.699999999997,16957.699999999997,16941,16957.699999999997,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,natgeo,"Photo by @chrisburkard | Russia's remote, volcanic Kuril Islands sit along the Pacific Ring of Fire where runoff from the land creates dramatic color shifts in the water. The vibrant patterns are caused by suspended minerals and silt, constantly reshaped by tides and wind. In a region defined by isolation and tectonic unrest, even the ocean becomes a canvas of motion and change.",natgeo.png,natgoeID.png,45,98,30,3,22,,5,,,,gzh43_bristol,"Real, or AI??",natgeo,1,filler
12,1758799214311,25/09/2025 11:20:14,1758799214311,1,25/09/2025 12:20:14,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,4,post_single,Screen 1,yruilm,1,response,heart,14459.100000000006,16941,16957.699999999997,14459.100000000006,16941,16957.699999999997,1,2498.5999999999913,0,react,Social Media,Social Media,1,object-19,post_single,natgeo,"Photo by @chrisburkard | Russia's remote, volcanic Kuril Islands sit along the Pacific Ring of Fire where runoff from the land creates dramatic color shifts in the water. The vibrant patterns are caused by suspended minerals and silt, constantly reshaped by tides and wind. In a region defined by isolation and tectonic unrest, even the ocean becomes a canvas of motion and change.",natgeo.png,natgoeID.png,45,98,30,3,22,,5,,,,gzh43_bristol,"Real, or AI??",natgeo,1,filler
13,1758799219840,25/09/2025 11:20:19,1758799219840,1,25/09/2025 12:20:19,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,5,post_single,Screen 1,yruilm,1,continue,,5546.699999999997,5530.300000000003,5546.699999999997,5546.699999999997,5530.300000000003,5546.699999999997,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,local dave,Just wanted to recommend a place to eat called Sarvs Slice. It serves Detroit style pizza and I have  been there twice this week. Absolutely amazing.,slice.png,slice ID.png,1,32,11,5,4,,,,2,,Chet_W5,"I do want to try Detroit style ,and that looks very good. Will check it out ",pizza,1,filler
14,1758799265174,25/09/2025 11:21:05,1758799265174,1,25/09/2025 12:21:05,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,6,post_single,Screen 1,yruilm,1,continue,,45351.50000000298,45343.3,45351.50000000298,45351.50000000298,45343.3,45351.50000000298,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,4,76,100,45,,,55,,,,,,starwars,1,filler
15,1758799269212,25/09/2025 11:21:09,1758799269212,1,25/09/2025 12:21:09,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,7,post_single,Screen 1,yruilm,1,continue,,4046.2000000029802,4031,4046.2000000029802,4046.2000000029802,4031,4046.2000000029802,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,davidbeckham,Great evening with great company 🏆 @stellaartois 🍺 @arynasabalenka @nickjonas @rachelbrosnahan @mariasharapova,beckham.png,beckhamID.png,7868,2344,2480,2453,12,1,,14,,,,,beckham,1,filler
16,1758799297658,25/09/2025 11:21:37,1758799297658,1,25/09/2025 12:21:37,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,8,post_single,Screen 1,yruilm,1,action,heart,28451.899999999994,28451.899999999994,28461.20000000298,28451.899999999994,28451.899999999994,28461.20000000298,1,9.300000002986053,0,react,Social Media,Social Media,1,object-19,post_single,North London Council,"🌳 Help water our street trees this summer 🌞 Our street trees are feeling the heat and could use a little extra help to stay healthy and green 🥵 We’re lucky to have over 2,500 young trees across the borough, and while our teams are out daily watering them, young trees need up to 80 litres of water a week — especially during hot, dry weather.
Here’s how you can help: 💧If you’re walking by, top up the green watering bag,  pour water into the pipe, or water the soil around the tree 🚰 You can reuse rainwater, bath water, or even leftover washing-up water (it’s safe for the trees!) 🌅  Try to water in the morning or evening when it’s cooler — but any time helps. Trees clean our air, cool our streets, support birds and insects, and make our neighbourhoods more beautiful. Let’s return the favour and help them thrive! Thank you for helping to support our local trees 🙏",tree1.jpg,londoncouncil.jpg,,24,7,6,1,,,,,,,,trees,2,trees
17,1758799299320,25/09/2025 11:21:39,1758799299320,1,25/09/2025 12:21:39,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,8,post_single,Screen 1,yruilm,1,continue,,30123.89999999106,30117.70000000001,30123.89999999106,30123.89999999106,30117.70000000001,30123.89999999106,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,North London Council,"🌳 Help water our street trees this summer 🌞 Our street trees are feeling the heat and could use a little extra help to stay healthy and green 🥵 We’re lucky to have over 2,500 young trees across the borough, and while our teams are out daily watering them, young trees need up to 80 litres of water a week — especially during hot, dry weather.
Here’s how you can help: 💧If you’re walking by, top up the green watering bag,  pour water into the pipe, or water the soil around the tree 🚰 You can reuse rainwater, bath water, or even leftover washing-up water (it’s safe for the trees!) 🌅  Try to water in the morning or evening when it’s cooler — but any time helps. Trees clean our air, cool our streets, support birds and insects, and make our neighbourhoods more beautiful. Let’s return the favour and help them thrive! Thank you for helping to support our local trees 🙏",tree1.jpg,londoncouncil.jpg,,24,7,6,1,,,,,,,,trees,2,trees
18,1758799299321,25/09/2025 11:21:39,1758799299321,1,25/09/2025 12:21:39,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,8,post_single,Screen 1,yruilm,1,response,heart,28451.899999999994,30117.70000000001,30124.5,28451.899999999994,30117.70000000001,30124.5,1,1672.6000000000058,0,react,Social Media,Social Media,1,object-19,post_single,North London Council,"🌳 Help water our street trees this summer 🌞 Our street trees are feeling the heat and could use a little extra help to stay healthy and green 🥵 We’re lucky to have over 2,500 young trees across the borough, and while our teams are out daily watering them, young trees need up to 80 litres of water a week — especially during hot, dry weather.
Here’s how you can help: 💧If you’re walking by, top up the green watering bag,  pour water into the pipe, or water the soil around the tree 🚰 You can reuse rainwater, bath water, or even leftover washing-up water (it’s safe for the trees!) 🌅  Try to water in the morning or evening when it’s cooler — but any time helps. Trees clean our air, cool our streets, support birds and insects, and make our neighbourhoods more beautiful. Let’s return the favour and help them thrive! Thank you for helping to support our local trees 🙏",tree1.jpg,londoncouncil.jpg,,24,7,6,1,,,,,,,,trees,2,trees
19,1758799307529,25/09/2025 11:21:47,1758799307529,1,25/09/2025 12:21:47,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,9,post_single,Screen 1,yruilm,1,continue,,8214.599999997008,8212.299999999988,8214.599999997008,8214.599999997008,8212.299999999988,8214.599999997008,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,zachking,Guess the top speed of the Japanese bullet train!,train-ezgif.com-loop-count.gif,train.png,78,14539,547,322,,225,,,,,,,train,1,filler
20,1758799314053,25/09/2025 11:21:54,1758799314053,1,25/09/2025 12:21:54,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,10,post_single,Screen 1,yruilm,1,continue,,6526.899999991059,6513.200000000012,6526.899999991059,6526.899999991059,6513.200000000012,6526.899999991059,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Pauline G,Selling my handmade beautiful jewellery in Liverpool - this weekend. Please visit and buy yourself some jewellery you never knew you needed! ,jewel.jpg,pg.jpg,,87,78,43,32,3,,,,,,,jewellery,1,filler
21,1758799321853,25/09/2025 11:22:01,1758799321853,1,25/09/2025 12:22:01,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,11,post_single,Screen 1,yruilm,1,continue,,7812.8000000000175,7796,7812.8000000000175,7812.8000000000175,7796,7812.8000000000175,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Hugo Spiers,"Fancy backing a film, supporting a crazy research expedition and helping enhance the lives of people in one of the most remote parts of our planet... ?! In 3 weeks I'll be leading a research expedition to understand the incredible knoweldge of indigenous sailors of the Marshall Islands. We we will be making a documentary about this research and bringing food and fishing gear to the atoll of Aur. Please donate $5 for our crowd funder!",hugopost.jpg,hugo.jpg,,543,0,4,3,,,,,,,,yacht,1,filler
22,1758799328286,25/09/2025 11:22:08,1758799328286,1,25/09/2025 12:22:08,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,12,post_single,Screen 1,yruilm,1,continue,,6450.399999994028,6446.6999999999825,6450.399999994028,6450.399999994028,6446.6999999999825,6450.399999994028,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,fashion_now567,Last Day 🔥 Promotion 50% OFF A Bluetooth fashion smartwatch.🔥 $85.69 redcued to $59.99 Save 30%. HURRY! ONLY 45 LEFT IN STOCK. 98% customer buy 2-4 items to use daily and gifts for their beloved one. Sale ending in 2:43 hours,watch1.jpg,,,87,0,45,13,,7,,,,fangirl444,GREAT!!!! ARRIVED QUICKLY AND SAVED ££££,watch,1,filler
23,1758799336341,25/09/2025 11:22:16,1758799336341,1,25/09/2025 12:22:16,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,13,post_single,Screen 1,yruilm,1,continue,,8058.800000002986,8045.5,8058.800000002986,8058.800000002986,8045.5,8058.800000002986,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,nasa,"Launching later this month, two new NASA missions will study bursts of solar energy that can impact technology and astronauts exploring space.

When the Sun’s magnetic fields reconnect and create a solar flare, it sends out streams of charged particles. NASA’s Interstellar Mapping and Acceleration Probe, or IMAP, will track this solar wind as it reaches the boundaries of the solar system and interacts with the local galactic neighborhood beyond.

IMAP will also be able to help provide real-time observations of the solar wind as it approaches Earth, providing about a half-hour’s warning of harmful radiation for spacecraft and astronauts. As Artemis astronauts venture beyond Earth’s magnetic protection to the Moon and Mars, IMAP’s data becomes ever more crucial to fill in missing puzzle pieces that will help mission planners predict and mitigate the effects of space weather.

It will share a ride to space with NASA’s Carruthers Geocorona Observatory. Carruthers will use its post nearly a million miles from Earth to view the exosphere, our home planet’s outermost atmospheric layer that plays a role in space weather.",nasa.png,nasaID.png,337,957,202,125,32,,45,,,,,,nasa,1,filler
24,1758799378348,25/09/2025 11:22:58,1758799378348,1,25/09/2025 12:22:58,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,14,post_single,Screen 1,yruilm,1,action,heart,42011.50000000003,42011.50000000003,42020.399999997026,42011.50000000003,42011.50000000003,42020.399999997026,1,8.899999996996485,0,react,Social Media,Social Media,1,object-19,post_single,Washington Post,"Former president Barack Obama and former first lady Michelle Obama addressed speculation about a divorce in her new podcast episode. ""She took me back!"" Barack Obama joked. ""It was touch and go for awhile!""",filler_ob.jpg,wp.jpg,45,243,0,212,,,,,,,susanspec,Michelle for prez!!,washpo,1,filler
25,1758799380116,25/09/2025 11:23:00,1758799380116,1,25/09/2025 12:23:00,239176,3,task-qm8h,,49415733,BLINDED,14139731,,complete,,68d523cec8f6704143160c5c,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1280x593,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,14,post_single,Screen 1,yruilm,1,continue,,43788.499999991065,43777.50000000003,43788.499999991065,43788.499999991065,43777.50000000003,43788.499999991065,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Washington Post,"Former president Barack Obama and former first lady Michelle Obama addressed speculation about a divorce in her new podcast episode. ""She took me back!"" Barack Obama joked. ""It was touch and go for awhile!""",filler_ob.jpg,wp.jpg,45,243,0,212,,,,,,,susanspec,Michelle for prez!!,washpo,1,filler
