Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,randomiser-wisg
20,1758456044733,21/09/2025 12:00,1758459644733,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13,sep_blocks
21,1758456044733,21/09/2025 12:00,1758459644733,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,4,,,filler_pizza,7,object-14,sep_blocks
22,1758456044734,21/09/2025 12:00,1758459644734,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,,,,,info,,END,28728,,,,,sep_blocks
1,1758456672166,21/09/2025 12:11,1758460272166,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758456672193,21/09/2025 12:11,1758460272193,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,sep_blocks
3,1758456672197,21/09/2025 12:11,1758460272197,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,sep_blocks
4,1758456672198,21/09/2025 12:11,1758460272198,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,sep_blocks
5,1758456672199,21/09/2025 12:11,1758460272199,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,sep_blocks
6,1758456672200,21/09/2025 12:11,1758460272200,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,sep_blocks
7,1758456672202,21/09/2025 12:11,1758460272202,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,sep_blocks
16,1758456708145,21/09/2025 12:11,1758460308145,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,1,,,trees_find_out,2,object-3,sep_blocks
17,1758456708145,21/09/2025 12:11,1758460308145,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,1,,,trees_water,3,object-5,sep_blocks
18,1758456708146,21/09/2025 12:11,1758460308146,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4,sep_blocks
19,1758456708146,21/09/2025 12:11,1758460308146,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,5,,,filler_watch,5,object-6,sep_blocks
20,1758456708146,21/09/2025 12:11,1758460308146,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,5,,,filler_pizza,6,object-13,sep_blocks
21,1758456708146,21/09/2025 12:11,1758460308146,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,7,,,filler_pizza,7,object-14,sep_blocks
22,1758456708146,21/09/2025 12:11,1758460308146,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330055,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Behavioural intentions,4,,,,,info,,END,35944,,,,,sep_blocks
1,1758455995112,21/09/2025 11:59,1758459595112,1,21/09/2025 13:59,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758455995195,21/09/2025 11:59,1758459595195,1,21/09/2025 13:59,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,integrated_blocks
3,1758455995199,21/09/2025 11:59,1758459595199,1,21/09/2025 13:59,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,integrated_blocks
4,1758455995203,21/09/2025 11:59,1758459595203,1,21/09/2025 13:59,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,integrated_blocks
5,1758455995208,21/09/2025 11:59,1758459595208,1,21/09/2025 13:59,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,integrated_blocks
6,1758455995212,21/09/2025 11:59,1758459595212,1,21/09/2025 13:59,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,integrated_blocks
7,1758455995217,21/09/2025 11:59,1758459595217,1,21/09/2025 13:59,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,integrated_blocks
16,1758456039362,21/09/2025 12:00,1758459639362,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3,integrated_blocks
17,1758456039363,21/09/2025 12:00,1758459639363,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,5,,,trees_water,3,object-5,integrated_blocks
18,1758456039363,21/09/2025 12:00,1758459639363,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,6,,,filler_travel,4,object-4,integrated_blocks
19,1758456039363,21/09/2025 12:00,1758459639363,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,6,,,filler_watch,5,object-6,integrated_blocks
20,1758456039364,21/09/2025 12:00,1758459639364,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,5,,,filler_pizza,6,object-13,integrated_blocks
21,1758456039364,21/09/2025 12:00,1758459639364,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,5,,,filler_pizza,7,object-14,integrated_blocks
22,1758456039365,21/09/2025 12:00,1758459639365,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329904,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Behavioural intentions,4,,,,,info,,END,44146,,,,,integrated_blocks
1,1758456377156,21/09/2025 12:06,1758459977156,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758456377181,21/09/2025 12:06,1758459977181,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,integrated_blocks
3,1758456377183,21/09/2025 12:06,1758459977183,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,integrated_blocks
4,1758456377184,21/09/2025 12:06,1758459977184,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,integrated_blocks
5,1758456377185,21/09/2025 12:06,1758459977185,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,integrated_blocks
6,1758456377186,21/09/2025 12:06,1758459977186,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,integrated_blocks
7,1758456377187,21/09/2025 12:06,1758459977187,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,integrated_blocks
16,1758456415655,21/09/2025 12:06,1758460015655,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3,integrated_blocks
17,1758456415655,21/09/2025 12:06,1758460015655,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,6,,,trees_water,3,object-5,integrated_blocks
18,1758456415655,21/09/2025 12:06,1758460015655,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,5,,,filler_travel,4,object-4,integrated_blocks
19,1758456415655,21/09/2025 12:06,1758460015655,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,5,,,filler_watch,5,object-6,integrated_blocks
20,1758456415655,21/09/2025 12:06,1758460015655,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13,integrated_blocks
21,1758456415656,21/09/2025 12:06,1758460015656,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_pizza,7,object-14,integrated_blocks
22,1758456415656,21/09/2025 12:06,1758460015656,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329988,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Behavioural intentions,4,,,,,info,,END,38469,,,,,integrated_blocks
1,1758456842947,21/09/2025 12:14,1758460442947,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758456842975,21/09/2025 12:14,1758460442975,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,sep_blocks
3,1758456842977,21/09/2025 12:14,1758460442977,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,sep_blocks
4,1758456842978,21/09/2025 12:14,1758460442978,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,sep_blocks
5,1758456842979,21/09/2025 12:14,1758460442979,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,sep_blocks
6,1758456842980,21/09/2025 12:14,1758460442980,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,sep_blocks
7,1758456842981,21/09/2025 12:14,1758460442981,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,sep_blocks
16,1758456867901,21/09/2025 12:14,1758460467901,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,7,,,trees_find_out,2,object-3,sep_blocks
17,1758456867901,21/09/2025 12:14,1758460467901,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,7,,,trees_water,3,object-5,sep_blocks
18,1758456867901,21/09/2025 12:14,1758460467901,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,6,,,filler_travel,4,object-4,sep_blocks
19,1758456867901,21/09/2025 12:14,1758460467901,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,5,,,filler_watch,5,object-6,sep_blocks
20,1758456867901,21/09/2025 12:14,1758460467901,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13,sep_blocks
21,1758456867902,21/09/2025 12:14,1758460467902,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_pizza,7,object-14,sep_blocks
22,1758456867902,21/09/2025 12:14,1758460467902,1,21/09/2025 14:14,238955,3,questionnaire-jx4p,,49330083,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Behavioural intentions,4,,,,,info,,END,24920,,,,,sep_blocks
1,1758456637901,21/09/2025 12:10,1758460237901,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758456638082,21/09/2025 12:10,1758460238082,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,integrated_blocks
3,1758456638086,21/09/2025 12:10,1758460238086,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,integrated_blocks
4,1758456638091,21/09/2025 12:10,1758460238091,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,integrated_blocks
5,1758456638098,21/09/2025 12:10,1758460238098,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,integrated_blocks
6,1758456638102,21/09/2025 12:10,1758460238102,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,integrated_blocks
7,1758456638107,21/09/2025 12:10,1758460238107,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,integrated_blocks
16,1758456683075,21/09/2025 12:11,1758460283075,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,3,,,trees_find_out,2,object-3,integrated_blocks
17,1758456683075,21/09/2025 12:11,1758460283075,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,3,,,trees_water,3,object-5,integrated_blocks
18,1758456683075,21/09/2025 12:11,1758460283075,1,21/09/2025 14:11,238955,3,questionnaire-jx4p,,49330049,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,3,,,filler_travel,4,object-4,integrated_blocks
