Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,randomiser-wisg
16,1758455879124,21/09/2025 11:57,1758459479124,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,1,,,distance Slider,3,object-6,sep_blocks
17,1758455879124,21/09/2025 11:57,1758459479124,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,25,,,lived Slider,4,object-7,sep_blocks
18,1758455879125,21/09/2025 11:57,1758459479125,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,Rating Scale,5,object-8,sep_blocks
19,1758455879125,21/09/2025 11:57,1758459479125,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,Rating Scale,5,object-8,sep_blocks
20,1758455879125,21/09/2025 11:57,1758459479125,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,,,,,info,,END,84450,,,,,sep_blocks
1,1758455676199,21/09/2025 11:54,1758459276199,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758455676309,21/09/2025 11:54,1758459276309,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,integrated_blocks
3,1758455676321,21/09/2025 11:54,1758459276321,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,integrated_blocks
4,1758455676336,21/09/2025 11:54,1758459276336,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,integrated_blocks
13,1758455695960,21/09/2025 11:54,1758459295960,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,37,,,age Slider,1,object-2,integrated_blocks
14,1758455695960,21/09/2025 11:54,1758459295960,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
15,1758455695961,21/09/2025 11:54,1758459295961,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
16,1758455695961,21/09/2025 11:54,1758459295961,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,4,,,distance Slider,3,object-6,integrated_blocks
17,1758455695962,21/09/2025 11:54,1758459295962,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,37,,,lived Slider,4,object-7,integrated_blocks
18,1758455695962,21/09/2025 11:54,1758459295962,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£61,000 to £90,000",,,Rating Scale,5,object-8,integrated_blocks
19,1758455695962,21/09/2025 11:54,1758459295962,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,3,,,Rating Scale,5,object-8,integrated_blocks
20,1758455695963,21/09/2025 11:54,1758459295963,1,21/09/2025 13:54,238955,3,questionnaire-nlz5,,49329837,BLINDED,14114623,,complete,,68cfe6c48b0d66b67a04ff92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,2048x1280,2048x1090,,,0,Demographics,3,,,,,info,,END,19609,,,,,integrated_blocks
1,1758455784962,21/09/2025 11:56,1758459384962,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758455784988,21/09/2025 11:56,1758459384988,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,integrated_blocks
3,1758455784990,21/09/2025 11:56,1758459384990,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,integrated_blocks
4,1758455784992,21/09/2025 11:56,1758459384992,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,integrated_blocks
13,1758455818672,21/09/2025 11:56,1758459418672,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,52,,,age Slider,1,object-2,integrated_blocks
14,1758455818672,21/09/2025 11:56,1758459418672,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Female,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
15,1758455818672,21/09/2025 11:56,1758459418672,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,2,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
16,1758455818672,21/09/2025 11:56,1758459418672,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,8,,,distance Slider,3,object-6,integrated_blocks
17,1758455818672,21/09/2025 11:56,1758459418672,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,10,,,lived Slider,4,object-7,integrated_blocks
18,1758455818672,21/09/2025 11:56,1758459418672,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,Rating Scale,5,object-8,integrated_blocks
19,1758455818673,21/09/2025 11:56,1758459418673,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,Rating Scale,5,object-8,integrated_blocks
20,1758455818673,21/09/2025 11:56,1758459418673,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329865,BLINDED,14114627,,complete,,68cfe7b6771ef966d98645fd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1920x1080,1280x607,,,0,Demographics,3,,,,,info,,END,33676,,,,,integrated_blocks
1,1758456242643,21/09/2025 12:04,1758459842643,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758456242680,21/09/2025 12:04,1758459842680,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,sep_blocks
3,1758456242682,21/09/2025 12:04,1758459842682,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,sep_blocks
4,1758456242684,21/09/2025 12:04,1758459842684,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,sep_blocks
14,1758456276288,21/09/2025 12:04,1758459876288,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,46,,,age Slider,1,object-2,sep_blocks
15,1758456276288,21/09/2025 12:04,1758459876288,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
16,1758456276288,21/09/2025 12:04,1758459876288,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
17,1758456276288,21/09/2025 12:04,1758459876288,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,4,,,distance Slider,3,object-6,sep_blocks
18,1758456276289,21/09/2025 12:04,1758459876289,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,6,,,lived Slider,4,object-7,sep_blocks
19,1758456276289,21/09/2025 12:04,1758459876289,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£31,000 to £60,000",,,Rating Scale,5,object-8,sep_blocks
20,1758456276289,21/09/2025 12:04,1758459876289,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,2,,,Rating Scale,5,object-8,sep_blocks
21,1758456276290,21/09/2025 12:04,1758459876290,1,21/09/2025 14:04,238955,3,questionnaire-nlz5,,49329958,BLINDED,14114644,,complete,,68cfe99585a3eef241bc98ab,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1463x915,1463x769,,,0,Demographics,3,,,,,info,,END,33603,,,,,sep_blocks
1,1758456343738,21/09/2025 12:05,1758459943738,1,21/09/2025 14:05,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758456343878,21/09/2025 12:05,1758459943878,1,21/09/2025 14:05,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,integrated_blocks
3,1758456343888,21/09/2025 12:05,1758459943888,1,21/09/2025 14:05,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,integrated_blocks
4,1758456343896,21/09/2025 12:05,1758459943896,1,21/09/2025 14:05,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,integrated_blocks
13,1758456381318,21/09/2025 12:06,1758459981318,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,63,,,age Slider,1,object-2,integrated_blocks
14,1758456381318,21/09/2025 12:06,1758459981318,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
15,1758456381318,21/09/2025 12:06,1758459981318,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
16,1758456381318,21/09/2025 12:06,1758459981318,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,9,,,distance Slider,3,object-6,integrated_blocks
17,1758456381319,21/09/2025 12:06,1758459981319,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,16,,,lived Slider,4,object-7,integrated_blocks
18,1758456381319,21/09/2025 12:06,1758459981319,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£31,000 to £60,000",,,Rating Scale,5,object-8,integrated_blocks
19,1758456381319,21/09/2025 12:06,1758459981319,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,2,,,Rating Scale,5,object-8,integrated_blocks
20,1758456381319,21/09/2025 12:06,1758459981319,1,21/09/2025 14:06,238955,3,questionnaire-nlz5,,49329975,BLINDED,14114645,,complete,,68cfe9f4b81a8a8b632f0130,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1600x900,1549x767,,,0,Demographics,3,,,,,info,,END,37403,,,,,integrated_blocks
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
