Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
16,1758800133754,25/09/2025 11:35:33,1758800133754,1,25/09/2025 12:35:33,239176,3,questionnaire-jx4p,,49416120,BLINDED,14139719,,complete,,68d52444fbee86083de5d873,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1366x768,1358x650,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,6,,,trees_find_out,2,object-3
17,1758800133755,25/09/2025 11:35:33,1758800133755,1,25/09/2025 12:35:33,239176,3,questionnaire-jx4p,,49416120,BLINDED,14139719,,complete,,68d52444fbee86083de5d873,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1366x768,1358x650,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,5,,,trees_water,3,object-5
18,1758800133755,25/09/2025 11:35:33,1758800133755,1,25/09/2025 12:35:33,239176,3,questionnaire-jx4p,,49416120,BLINDED,14139719,,complete,,68d52444fbee86083de5d873,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1366x768,1358x650,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,6,,,filler_travel,4,object-4
19,1758800133756,25/09/2025 11:35:33,1758800133756,1,25/09/2025 12:35:33,239176,3,questionnaire-jx4p,,49416120,BLINDED,14139719,,complete,,68d52444fbee86083de5d873,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1366x768,1358x650,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,3,,,filler_watch,5,object-6
20,1758800133757,25/09/2025 11:35:33,1758800133757,1,25/09/2025 12:35:33,239176,3,questionnaire-jx4p,,49416120,BLINDED,14139719,,complete,,68d52444fbee86083de5d873,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1366x768,1358x650,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,7,,,filler_pizza,6,object-13
21,1758800133758,25/09/2025 11:35:33,1758800133758,1,25/09/2025 12:35:33,239176,3,questionnaire-jx4p,,49416120,BLINDED,14139719,,complete,,68d52444fbee86083de5d873,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1366x768,1358x650,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_sci,7,object-14
22,1758800133760,25/09/2025 11:35:33,1758800133760,1,25/09/2025 12:35:33,239176,3,questionnaire-jx4p,,49416120,BLINDED,14139719,,complete,,68d52444fbee86083de5d873,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1366x768,1358x650,,,0,Behavioural intentions,6,,,,,info,,END,55138,,,,
1,1758799361193,25/09/2025 11:22:41,1758799361193,1,25/09/2025 12:22:41,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799361243,25/09/2025 11:22:41,1758799361243,1,25/09/2025 12:22:41,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799361245,25/09/2025 11:22:41,1758799361245,1,25/09/2025 12:22:41,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799361249,25/09/2025 11:22:41,1758799361249,1,25/09/2025 12:22:41,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799361251,25/09/2025 11:22:41,1758799361251,1,25/09/2025 12:22:41,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799361253,25/09/2025 11:22:41,1758799361253,1,25/09/2025 12:22:41,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799361254,25/09/2025 11:22:41,1758799361254,1,25/09/2025 12:22:41,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799408699,25/09/2025 11:23:28,1758799408699,1,25/09/2025 12:23:28,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,7,,,trees_find_out,2,object-3
17,1758799408700,25/09/2025 11:23:28,1758799408700,1,25/09/2025 12:23:28,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,7,,,trees_water,3,object-5
18,1758799408701,25/09/2025 11:23:28,1758799408701,1,25/09/2025 12:23:28,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,3,,,filler_travel,4,object-4
19,1758799408701,25/09/2025 11:23:28,1758799408701,1,25/09/2025 12:23:28,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799408702,25/09/2025 11:23:28,1758799408702,1,25/09/2025 12:23:28,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,7,,,filler_pizza,6,object-13
21,1758799408703,25/09/2025 11:23:28,1758799408703,1,25/09/2025 12:23:28,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,1,,,filler_sci,7,object-14
22,1758799408706,25/09/2025 11:23:28,1758799408706,1,25/09/2025 12:23:28,239176,3,questionnaire-jx4p,,49415851,BLINDED,14139720,,complete,,68d524460160d4497879800f,computer,Desktop or Laptop,Windows 10,Edge 140.0.0.0,1280x720,1272x594,,,0,Behavioural intentions,6,,,,,info,,END,47450,,,,
1,1758799428588,25/09/2025 11:23:48,1758799428588,1,25/09/2025 12:23:48,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799428691,25/09/2025 11:23:48,1758799428691,1,25/09/2025 12:23:48,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799428695,25/09/2025 11:23:48,1758799428695,1,25/09/2025 12:23:48,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799428699,25/09/2025 11:23:48,1758799428699,1,25/09/2025 12:23:48,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799428703,25/09/2025 11:23:48,1758799428703,1,25/09/2025 12:23:48,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799428707,25/09/2025 11:23:48,1758799428707,1,25/09/2025 12:23:48,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799428711,25/09/2025 11:23:48,1758799428711,1,25/09/2025 12:23:48,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799452503,25/09/2025 11:24:12,1758799452503,1,25/09/2025 12:24:12,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3
17,1758799452503,25/09/2025 11:24:12,1758799452503,1,25/09/2025 12:24:12,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,5,,,trees_water,3,object-5
18,1758799452504,25/09/2025 11:24:12,1758799452504,1,25/09/2025 12:24:12,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4
19,1758799452504,25/09/2025 11:24:12,1758799452504,1,25/09/2025 12:24:12,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,7,,,filler_watch,5,object-6
20,1758799452504,25/09/2025 11:24:12,1758799452504,1,25/09/2025 12:24:12,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,7,,,filler_pizza,6,object-13
21,1758799452504,25/09/2025 11:24:12,1758799452504,1,25/09/2025 12:24:12,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,5,,,filler_sci,7,object-14
22,1758799452504,25/09/2025 11:24:12,1758799452504,1,25/09/2025 12:24:12,239176,3,questionnaire-jx4p,,49415877,BLINDED,14139721,,complete,,68d52444368d4160b5025c45,mobile,undefined undefined,Android 12,Firefox 128.0,378x840,378x663,,,0,Behavioural intentions,6,,,,,info,,END,23793,,,,
1,1758799585573,25/09/2025 11:26:25,1758799585573,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799585624,25/09/2025 11:26:25,1758799585624,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799585626,25/09/2025 11:26:25,1758799585626,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799585628,25/09/2025 11:26:25,1758799585628,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799585630,25/09/2025 11:26:25,1758799585630,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799585631,25/09/2025 11:26:25,1758799585631,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799585634,25/09/2025 11:26:25,1758799585634,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799633622,25/09/2025 11:27:13,1758799633622,1,25/09/2025 12:27:13,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,2,,,trees_find_out,2,object-3
17,1758799633622,25/09/2025 11:27:13,1758799633622,1,25/09/2025 12:27:13,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,3,,,trees_water,3,object-5
18,1758799633623,25/09/2025 11:27:13,1758799633623,1,25/09/2025 12:27:13,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,5,,,filler_travel,4,object-4
19,1758799633623,25/09/2025 11:27:13,1758799633623,1,25/09/2025 12:27:13,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799633623,25/09/2025 11:27:13,1758799633623,1,25/09/2025 12:27:13,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,5,,,filler_pizza,6,object-13
21,1758799633623,25/09/2025 11:27:13,1758799633623,1,25/09/2025 12:27:13,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,3,,,filler_sci,7,object-14
22,1758799633624,25/09/2025 11:27:13,1758799633624,1,25/09/2025 12:27:13,239176,3,questionnaire-jx4p,,49415952,BLINDED,14139722,,complete,,68d52437aa416fcb4def87ee,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,754x716,,,0,Behavioural intentions,6,,,,,info,,END,47990,,,,
1,1758799356450,25/09/2025 11:22:36,1758799356450,1,25/09/2025 12:22:36,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799356487,25/09/2025 11:22:36,1758799356487,1,25/09/2025 12:22:36,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799356488,25/09/2025 11:22:36,1758799356488,1,25/09/2025 12:22:36,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799356489,25/09/2025 11:22:36,1758799356489,1,25/09/2025 12:22:36,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799356490,25/09/2025 11:22:36,1758799356490,1,25/09/2025 12:22:36,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799356491,25/09/2025 11:22:36,1758799356491,1,25/09/2025 12:22:36,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799356492,25/09/2025 11:22:36,1758799356492,1,25/09/2025 12:22:36,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799398844,25/09/2025 11:23:18,1758799398844,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,4,,,trees_find_out,2,object-3
17,1758799398845,25/09/2025 11:23:18,1758799398845,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,5,,,trees_water,3,object-5
18,1758799398845,25/09/2025 11:23:18,1758799398845,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,5,,,filler_travel,4,object-4
19,1758799398845,25/09/2025 11:23:18,1758799398845,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799398845,25/09/2025 11:23:18,1758799398845,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,3,,,filler_pizza,6,object-13
21,1758799398845,25/09/2025 11:23:18,1758799398845,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,5,,,filler_sci,7,object-14
22,1758799398845,25/09/2025 11:23:18,1758799398845,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415850,BLINDED,14139724,,complete,,68d5245fced469b040da709e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1440x900,1332x732,,,0,Behavioural intentions,6,,,,,info,,END,42353,,,,
1,1758799190306,25/09/2025 11:19:50,1758799190306,1,25/09/2025 12:19:50,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799190345,25/09/2025 11:19:50,1758799190345,1,25/09/2025 12:19:50,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799190346,25/09/2025 11:19:50,1758799190346,1,25/09/2025 12:19:50,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799190349,25/09/2025 11:19:50,1758799190349,1,25/09/2025 12:19:50,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799190353,25/09/2025 11:19:50,1758799190353,1,25/09/2025 12:19:50,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799190355,25/09/2025 11:19:50,1758799190355,1,25/09/2025 12:19:50,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799190356,25/09/2025 11:19:50,1758799190356,1,25/09/2025 12:19:50,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799211408,25/09/2025 11:20:11,1758799211408,1,25/09/2025 12:20:11,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,2,,,trees_find_out,2,object-3
17,1758799211409,25/09/2025 11:20:11,1758799211409,1,25/09/2025 12:20:11,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,2,,,trees_water,3,object-5
18,1758799211409,25/09/2025 11:20:11,1758799211409,1,25/09/2025 12:20:11,239176,3,questionnaire-jx4p,,49415777,BLINDED,14139727,,complete,,68d523c5de509805b45dc3aa,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,5,,,filler_travel,4,object-4
